,created_at,expanded_url,full_text,lang,name,real_fact,tweet_id,user_id
19,2020-05-15 09:30:00,"[{'url': 'https://t.co/t8yHLhHqZa', 'expanded_url': 'https://www.mygov.in/covid-19', 'display_url': 'mygov.in/covid-19', 'indices': [137, 160]}]","Here's how MyGov can help you to generate an E-Pass! Remember, you should only go out when it's absolutely necessary. #IndiaFightsCorona https://t.co/t8yHLhHqZa @PIB_India @MIB_India @PMOIndia https://t.co/tmlnzDy9X6",en,MyGovIndia,True,1261227320146157568,2686834802
20,2020-05-15 07:08:49,"[{'url': 'https://t.co/uqDFDQuZv9', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.negd.ayushfeedback&hl=en', 'display_url': 'play.google.com/store/apps/det…', 'indices': [244, 267]}]",The Ministry of AYUSH presents the “#AyushSanjivani” mobile application for understanding the measures adopted by public for enhancing immunity and keeping themselves healthy in this difficult #COVID19 outbreak situation. Download the app now: https://t.co/uqDFDQuZv9 https://t.co/x9QKGIXNWe,en,MyGovIndia,True,1261191789559427072,2686834802
21,2020-05-15 06:46:40,"[{'url': 'https://t.co/R5MKLArcds', 'expanded_url': 'https://twitter.com/rsprasad/status/1260911754265100288', 'display_url': 'twitter.com/rsprasad/statu…', 'indices': [75, 98]}]","Congratulations @CSCegov_ , on being a trailblazer. Keep up the good work! https://t.co/R5MKLArcds",en,MyGovIndia,True,1261186217649016832,2686834802
22,2020-05-14 12:54:35,"[{'url': 'https://t.co/bcc5rImjlH', 'expanded_url': 'https://www.youtube.com/channel/UCigG-Q9tD4u-BRMFVgGdFkw', 'display_url': 'youtube.com/channel/UCigG-…', 'indices': [145, 168]}]",Get ready to attend the virtual concert - ‘Dil se Shukriya’ organised by @DelhiPolice. Catch the live action today from 7pm onwards. Stay tuned! https://t.co/bcc5rImjlH https://t.co/kpDvq229cf,en,MyGovIndia,True,1260916417655762944,2686834802
23,2020-05-14 12:35:42,"[{'url': 'https://t.co/Il0uBN5Ju2', 'expanded_url': 'https://pledge.mygov.in/breakthestigma/', 'display_url': 'pledge.mygov.in/breakthestigma/', 'indices': [154, 177]}]",Stigma can affect anyone emotionally and mentally. Let’s come together and pledge to fight against the Social Stigma for COVID-19. Take the pledge here:  https://t.co/Il0uBN5Ju2 #BreakTheStigma #IndiaFightsCorona https://t.co/rutVeP6SUl,en,MyGovIndia,True,1260911666130071555,2686834802
24,2020-05-14 12:13:42,https://twitter.com/mygovindia/status/1260906129908887552/photo/1,"Whatsapp forward claiming that a 3-week, 5-phase roadmap being formulated by the Government to ease COVID-19 restrictions is FAKE! Stay Informed, Stay Safe! #IndiaFightsCorona #MyGovFactCheck https://t.co/KtkaraKb0e",en,MyGovIndia,False,1260906129908887552,2686834802
25,2020-05-14 10:31:22,"[{'url': 'https://t.co/HJtvZQFn0x', 'expanded_url': 'https://youtu.be/2bXXJQWELOI', 'display_url': 'youtu.be/2bXXJQWELOI', 'indices': [91, 114]}]",Watch live FM @nsitharaman addressing today's press conference. #AatmaNirbharBharatPackage https://t.co/HJtvZQFn0x,en,MyGovIndia,True,1260880377255571457,2686834802
26,2020-05-14 09:21:31,"[{'url': 'https://t.co/Fq7ZUT3AeP', 'expanded_url': 'https://www.pscp.tv/w/cYuqRTFXZ0tncVJkWE1ERXZ8MXlwSmRRRW9ZYmF4VyUdUQoiwOf6mnwPxU_0oagIChCp0Hhhf1HDb56Imbr4', 'display_url': 'pscp.tv/w/cYuqRTFXZ0tn…', 'indices': [103, 126]}]",RT @nitin_gadkari: #LiveNow Interaction with members of Chamber of Small Industry Associations (COSIA) https://t.co/Fq7ZUT3AeP,en,MyGovIndia,True,1260862798386442240,2686834802
27,2020-05-14 09:13:37,https://twitter.com/mygovindia/status/1260860810789703682/video/1,"News claiming that the Ministry of Home Affairs has declared Guwahati &amp; 6 other districts as Red Zone is FAKE! Assam has no Red Zone. Stay Informed, Stay Safe! #IndiaFightsCorona #MyGovFactCheck @PIB_India @MIB_India @PMOIndia https://t.co/0XZOAhbxOl",en,MyGovIndia,False,1260860810789703682,2686834802
28,2020-05-14 06:32:50,"[{'url': 'https://t.co/F9dBJlWubP', 'expanded_url': 'https://www.pscp.tv/w/cYuLQDFlV0t5WFdhb014UUF8MWdxeHZFbE9iZWxKQvBWOMQm_SQzN4s5QkJCxonqufE9B8dW_9bFGlMHwj8p', 'display_url': 'pscp.tv/w/cYuLQDFlV0t5…', 'indices': [110, 133]}]",RT @DrRPNishank: Acharya Devo Bhava :  Interacting with teachers from across India #EducationMinisterGoesLive https://t.co/F9dBJlWubP,en,MyGovIndia,True,1260820346589999106,2686834802
29,2020-05-13 18:21:43,https://twitter.com/mygovindia/status/1260636356369215489/video/1,"Reports claiming J&amp;K stranded students in Delhi were told to arrange buses for themselves is FAKE! Don’t fall prey to such rumours. Stay Informed, Stay Safe! #IndiaFightsCorona #MyGovFactCheck  @PIB_India @MIB_India @PMOIndia https://t.co/R7PpUHTAbJ",en,MyGovIndia,False,1260636356369215489,2686834802
30,2020-05-13 13:33:42,"[{'url': 'https://t.co/D5UL7YpfTZ', 'expanded_url': 'https://transformingindia.mygov.in/', 'display_url': 'transformingindia.mygov.in', 'indices': [98, 121]}]",India’s massive evacuation mission - Vande Bharat rescues 8503 Indians so far. #IndiaFightsCorona https://t.co/D5UL7YpfTZ https://t.co/hrvlrOjjTK,en,MyGovIndia,True,1260563872546787330,2686834802
31,2020-05-13 10:42:45,"[{'url': 'https://t.co/QmeSw4ux2M', 'expanded_url': 'https://youtu.be/JifN_DpERSA', 'display_url': 'youtu.be/JifN_DpERSA', 'indices': [91, 114]}]",Watch FM @nsitharaman addressing a press conference live here. ##AatmaNirbharBharatAbhiyan https://t.co/QmeSw4ux2M,en,MyGovIndia,True,1260520855521509378,2686834802
32,2020-05-13 05:30:00,"[{'url': 'https://t.co/AaIKJsQeDU', 'expanded_url': 'https://www.mygov.in/group-issue/inviting-ideas-pm-narendra-modis-mann-ki-baat-31st-may-2020/', 'display_url': 'mygov.in/group-issue/in…', 'indices': [169, 192]}]",Your ideas and suggestions can become a part of PM @narendramodi’s upcoming episode of #MannKiBaat on 31st May 2020. Dial 1800117800 or submit your suggestions with us: https://t.co/AaIKJsQeDU @PIB_India @MIB_India @PMOIndia https://t.co/lfGMF38Sz9,en,MyGovIndia,True,1260442146374549506,2686834802
33,2020-05-12 16:57:47,"[{'url': 'https://t.co/D5UL7YGQLx', 'expanded_url': 'https://transformingindia.mygov.in/', 'display_url': 'transformingindia.mygov.in', 'indices': [91, 114]}]",Here's how Digital India is helping Agriculture Marketing in the country take new strides. https://t.co/D5UL7YGQLx https://t.co/xtec9ZGnUB,en,MyGovIndia,True,1260252845070139392,2686834802
34,2020-05-12 14:31:33,"[{'url': 'https://t.co/HrjRrxsFiL', 'expanded_url': 'https://youtu.be/RPIRXLVTmH8', 'display_url': 'youtu.be/RPIRXLVTmH8', 'indices': [77, 100]}]",Watch PM @narendramodi addressing the Nation on COVID-19. #IndiaFightsCorona https://t.co/HrjRrxsFiL,en,MyGovIndia,True,1260216043600924674,2686834802
35,2020-05-12 12:01:49,"[{'url': 'https://t.co/D5UL7YGQLx', 'expanded_url': 'https://transformingindia.mygov.in/', 'display_url': 'transformingindia.mygov.in', 'indices': [142, 165]}]","Government is ensuring food for all with One Nation, One Ration Card. This is benefitting nearly 60 Cr NFSA beneficiaries. #IndiaFightsCorona https://t.co/D5UL7YGQLx https://t.co/P9XEa4FcrR",en,MyGovIndia,True,1260178361629863937,2686834802
36,2020-05-12 11:22:23,"[{'url': 'https://t.co/D5UL7YGQLx', 'expanded_url': 'https://transformingindia.mygov.in/', 'display_url': 'transformingindia.mygov.in', 'indices': [114, 137]}]",India’s first COVID-19 test bus launched in Mumbai based on indigenous Kodoy Technology Stack. #IndiaFightsCorona https://t.co/D5UL7YGQLx https://t.co/MQ904d8BTo,en,MyGovIndia,True,1260168438724476929,2686834802
37,2020-05-12 08:15:06,"[{'url': 'https://t.co/D5UL7YGQLx', 'expanded_url': 'https://transformingindia.mygov.in/', 'display_url': 'transformingindia.mygov.in', 'indices': [163, 186]}]",Government under the leadership of PM @narendramodi is ensuring adequate Health Infrastructure for India’s fight against the COVID-19 pandemic. #IndiaFightsCorona https://t.co/D5UL7YGQLx https://t.co/GnsB9r1D7r,en,MyGovIndia,True,1260121306625794048,2686834802
38,2020-05-12 07:00:56,"[{'url': 'https://t.co/D5UL7YGQLx', 'expanded_url': 'https://transformingindia.mygov.in/', 'display_url': 'transformingindia.mygov.in', 'indices': [131, 154]}]",Mission Sagar fulfils India's role as the first responder in the region to jointly fight the COVID-19 pandemic. #IndiaFightsCorona https://t.co/D5UL7YGQLx @PIB_India @MIB_India @PMOIndia @indiannavy https://t.co/O12tlFeLpP,en,MyGovIndia,True,1260102644737044481,2686834802
39,2020-05-12 06:52:55,"[{'url': 'https://t.co/PnrE61soP4', 'expanded_url': 'https://twitter.com/MoHFW_INDIA/status/1260099535176699904', 'display_url': 'twitter.com/MoHFW_INDIA/st…', 'indices': [75, 98]}]",Deepest gratitude to our nurses on the occasion of #InternationalNursesDay https://t.co/PnrE61soP4,en,MyGovIndia,True,1260100625959923713,2686834802
40,2020-05-12 05:44:11,"[{'url': 'https://t.co/3evjjlTlMs', 'expanded_url': 'http://www.swavlambancard.gov.in/', 'display_url': 'swavlambancard.gov.in', 'indices': [219, 242]}]","""Unique ID for Persons with Disabilities” project is being implemented with a view of creating a National Database for PwDs, and to issue a Unique Disability Identity Card to each person with disabilities. Click here:

https://t.co/3evjjlTlMs

@socialpwds @MSJEGOI @TCGEHLOT",en,MyGovIndia,True,1260083330076119041,2686834802
41,2020-05-12 05:39:24,"[{'url': 'https://t.co/6vSmahxbrV', 'expanded_url': 'https://pib.gov.in/PressReleasePage.aspx?PRID=1622992#.Xro2iFarQnk.twitter', 'display_url': 'pib.gov.in/PressReleasePa…', 'indices': [78, 101]}]",India is well-poised to reboot the economy through S&amp;T: Dr. Harsh Vardhan https://t.co/6vSmahxbrV,en,MyGovIndia,True,1260082123400073216,2686834802
42,2020-05-12 05:39:11,"[{'url': 'https://t.co/RETLfC3Ehr', 'expanded_url': 'https://pib.gov.in/PressReleasePage.aspx?PRID=1623034#.Xro2enCGhKU.twitter', 'display_url': 'pib.gov.in/PressReleasePa…', 'indices': [103, 126]}]",Government extends last date for receipt of nominations for the Gandhi Peace Prize 2020 upto 15.6.2020 https://t.co/RETLfC3Ehr,en,MyGovIndia,True,1260082070656651265,2686834802
43,2020-05-12 05:25:05,"[{'url': 'https://t.co/ESSPB7G5ah', 'expanded_url': 'https://www.startupindia.gov.in/content/sih/en/covid-19_resource_section.html', 'display_url': 'startupindia.gov.in/content/sih/en…', 'indices': [107, 130]}]","Information and resources for startups, incubators, investors, and mentors.     
@startupindia @DoC_GoI  

https://t.co/ESSPB7G5ah",en,MyGovIndia,True,1260078524154523648,2686834802
44,2020-05-11 13:43:47,https://twitter.com/mygovindia/status/1259841635682324483/video/1,"A whatsapp message claiming https://t.co/tscdi78SOD as the official website for Ayushman Bharat Yojana is FAKE! The official website is https://t.co/yk8mZJbkwb! Don’t fall for any misinformation! Stay Informed, Stay Safe! #IndiaFightsCorona #MyGovFactCheck @PIB_India @PMOIndia https://t.co/zxinn8VajZ",en,MyGovIndia,False,1259841635682324483,2686834802
45,2020-05-10 15:51:27,"[{'url': 'https://t.co/wV26Trr3X0', 'expanded_url': 'https://twitter.com/PiyushGoyal/status/1259499986309406721', 'display_url': 'twitter.com/PiyushGoyal/st…', 'indices': [15, 38]}]",Back on track! https://t.co/wV26Trr3X0,en,MyGovIndia,True,1259511376956932097,2686834802
46,2020-05-10 15:01:47,https://twitter.com/mygovindia/status/1259498879386480641/video/1,"An audio message claiming that Government giving Rs. 3 Lakh per COVID-19 patient to the State Government for looking after them is FAKE! Stay Informed, Stay Safe! #IndiaFightsCorona #MyGovFactCheck @PIB_India @MIB_India @PMOIndia https://t.co/bSOvVoGh4c",en,MyGovIndia,False,1259498879386480641,2686834802
47,2020-05-10 14:32:50,"[{'url': 'https://t.co/mBUv2Wwgbw', 'expanded_url': 'https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu&hl=en_GB', 'display_url': 'play.google.com/store/apps/det…', 'indices': [142, 165]}, {'url': 'https://t.co/csD4BvKgmH', 'expanded_url': 'https://apps.apple.com/in/app/aarogyasetu/id1505825357', 'display_url': 'apps.apple.com/in/app/aarogya…', 'indices': [172, 195]}]","Downloading the Aarogya Setu App is as easy as downloading any other Social Media App. Watch this video and install the app today. 
Android - https://t.co/mBUv2Wwgbw
iOS - https://t.co/csD4BvKgmH
#SetuMeraBodyguard #StaySafe @SetuAarogya @PMOIndia https://t.co/3G29nglQUb",en,MyGovIndia,True,1259491594459209728,2686834802
48,2020-05-10 12:16:00,"[{'url': 'https://t.co/EycS0HdmXg', 'expanded_url': 'https://www.esic.nic.in/attachments/pressfile/b421ad08a4d99f9620a5eea5470ac76b.pdf', 'display_url': 'esic.nic.in/attachments/pr…', 'indices': [117, 140]}]",Several Measures are being taken by ESIC (@esichq) to extend relief during the COVID-19 pandemic. Read to know more: https://t.co/EycS0HdmXg @PIB_India @MIB_India @PMOIndia,en,MyGovIndia,True,1259457157742772225,2686834802
49,2020-05-10 07:40:55,https://twitter.com/mygovindia/status/1259387930914680838/video/1,No Army or Navy personnel are being deployed for maintaining law and order in their city. Stay Informed! Do not believe in rumours! #MyGovFactCheck #IndiaFightsCorona  @PIB_India @MIB_India @PMOIndia https://t.co/Tk6uxkbNnV,en,MyGovIndia,False,1259387930914680838,2686834802
50,2020-05-10 06:42:38,"[{'url': 'https://t.co/OhRJm8VUhI', 'expanded_url': 'https://pib.gov.in/PressReleasePage.aspx?PRID=1619495', 'display_url': 'pib.gov.in/PressReleasePa…', 'indices': [151, 174]}]","Did you know that the ""Janaushadhi Sugam"" service is now also available on UMANG Mobile App? अच्छी दवाई, सस्ती दवाई ...जनऔषधि से सब ने पाई| Read More: https://t.co/OhRJm8VUhI #DigitalIndia @UmangOfficial_ @GoI_MeitY https://t.co/hzMyNDPYKQ",en,MyGovIndia,True,1259373264394018816,2686834802
51,2020-05-10 04:30:36,"[{'url': 'https://t.co/DEPtfDPAdO', 'expanded_url': 'https://youtu.be/CQ4ZBPM9W-4', 'display_url': 'youtu.be/CQ4ZBPM9W-4', 'indices': [247, 270]}]","Remember the old days when you fell ill and your Ma would nurse you back to health with love and home remedies? This #MothersDay, find that inner child in you: if you're not well, seek your loved ones and speak freely of your troubles with them.
 https://t.co/DEPtfDPAdO",en,MyGovIndia,True,1259340035226103808,2686834802
52,2020-05-09 17:30:00,"[{'url': 'https://t.co/uqDFDQuZv9', 'expanded_url': 'https://play.google.com/store/apps/details?id=com.negd.ayushfeedback&hl=en', 'display_url': 'play.google.com/store/apps/det…', 'indices': [111, 134]}]",Expanding horizons of age-old traditional knowledge of Ayurveda with #AyushSanjivaniApp. Download the app now: https://t.co/uqDFDQuZv9 @moayush @shripadynaik @secymoayush @MoHFW_INDIA @drharshvardhan @PIB_India @MIB_India https://t.co/X2hccTYQAl,en,MyGovIndia,True,1259173789503385600,2686834802
53,2020-05-09 16:00:01,"[{'url': 'https://t.co/D5UL7YGQLx', 'expanded_url': 'https://transformingindia.mygov.in/', 'display_url': 'transformingindia.mygov.in', 'indices': [79, 102]}]",Here are the guidelines for quarantine of returnees from Abroad. Take a look.  https://t.co/D5UL7YGQLx #IndiaFightsCorona @PIB_India https://t.co/Kra4MpDBgU,en,MyGovIndia,True,1259151145764700160,2686834802
54,2020-05-09 14:56:41,"[{'url': 'https://t.co/nkmSQc9m9I', 'expanded_url': 'https://transformingindia.mygov.in/covid-19/', 'display_url': 'transformingindia.mygov.in/covid-19/', 'indices': [76, 99]}]","Rising to the call of duty, @IndiaPostOffice to deliver COVID testing kits. https://t.co/nkmSQc9m9I #CoronaWarrior #IndiaFightsCorona https://t.co/RcNWeAZfPM",en,MyGovIndia,True,1259135206235049987,2686834802
55,2020-05-09 14:30:00,"[{'url': 'https://t.co/nkmSQbRLia', 'expanded_url': 'https://transformingindia.mygov.in/covid-19/', 'display_url': 'transformingindia.mygov.in/covid-19/', 'indices': [125, 148]}]",Here's your guide to practice Social Distancing during this critical time. Watch this video to know more! #IndiaFightsCorona https://t.co/nkmSQbRLia https://t.co/pfkz13j1wW,en,MyGovIndia,True,1259128491708157952,2686834802
56,2020-05-09 13:19:22,"[{'url': 'https://t.co/HVN69Zpc0G', 'expanded_url': 'https://twitter.com/VPSecretariat/status/1258957229752872961', 'display_url': 'twitter.com/VPSecretariat/…', 'indices': [47, 70]}]",31% growth inspite of the lockdown! @kvicindia https://t.co/HVN69Zpc0G,en,MyGovIndia,True,1259110717199757314,2686834802
57,2020-05-09 12:00:00,"[{'url': 'https://t.co/nkmSQc9m9I', 'expanded_url': 'https://transformingindia.mygov.in/covid-19/', 'display_url': 'transformingindia.mygov.in/covid-19/', 'indices': [78, 101]}]",Ensuring Hassle-free Cargo transportation amidst lockdown. #IndiaFightsCorona https://t.co/nkmSQc9m9I https://t.co/ZDrwbBwA1X,en,MyGovIndia,True,1259090742590357504,2686834802
58,2020-05-09 11:49:23,"[{'url': 'https://t.co/C4TubjxLZw', 'expanded_url': 'https://www.pscp.tv/w/cYT_5DFXZ0tncVJkWE1ERXZ8MVlxS0RFZW1xRURHVo7cdzD2p-nYphvEU_bsigF2Wrup4s647ANFi-m7j6_i', 'display_url': 'pscp.tv/w/cYT_5DFXZ0tn…', 'indices': [91, 114]}]",RT @nitin_gadkari: #LiveNow Interaction with the members of Retailers Association of India https://t.co/C4TubjxLZw,en,MyGovIndia,True,1259088069757562882,2686834802
59,2020-05-09 01:24:12,"[{'url': 'https://t.co/ATV8GeHORD', 'expanded_url': 'https://twitter.com/HardeepSPuri/status/1258702669792841728', 'display_url': 'twitter.com/HardeepSPuri/s…', 'indices': [143, 166]}]","""...we are dressed in safety gear, but we will still be wearing our smiles underneath."".
Inspiring in-flight announcement.
#MissionVandeBharat https://t.co/ATV8GeHORD",en,MyGovIndia,True,1258930740198207488,2686834802
60,2020-05-08 12:56:11,"[{'url': 'https://t.co/RbZegapu9M', 'expanded_url': 'https://blog.mygov.in/disaster-management-lessons-of-covid-19/', 'display_url': 'blog.mygov.in/disaster-manag…', 'indices': [158, 181]}]",India has shown the way with innovative solutions – @WHO. Read this article to know more about India’s role in the fight against COVID-19. #IndiaFightsCorona https://t.co/RbZegapu9M https://t.co/MxsmUlneGk,en,MyGovIndia,True,1258742495237660672,2686834802
61,2020-05-08 07:15:00,"[{'url': 'https://t.co/TvcRXTtp8i', 'expanded_url': 'http://www.umang.gov.in', 'display_url': 'umang.gov.in', 'indices': [242, 265]}]",.@UmangOfficial_ app makes it easy for the citizens to check 'Blood Availability' anywhere in the country through 'e-Raktkosh'. The service can also be used for searching blood banks &amp; camp schedules in any district of the country. Visit https://t.co/TvcRXTtp8i for more details. https://t.co/34zj5jZFdy,en,MyGovIndia,True,1258656631069593607,2686834802
62,2020-05-08 04:33:44,"[{'url': 'https://t.co/Y8zAnwUwAh', 'expanded_url': 'https://www.mygov.in/task/innovate-accessible-india/', 'display_url': 'mygov.in/task/innovate-…', 'indices': [160, 183]}]",Ideate to change the lives of 26.8 Million Differently-Abled people. Participate now in the Innovate for Accessible India challenge! Submit your entries here:  https://t.co/Y8zAnwUwAh,en,MyGovIndia,True,1258616047621439488,2686834802
